seq_id,print_id,tile_id,saturated,centroids
371,SI266220200309225433,3,2389,313.0,114.8688524590164,61,380.3333333333333,106.11111111111111,27,365.2307692307692,159.23076923076923,13,453.0952380952381,102.85714285714286,21,450.09090909090907,180.4090909090909,22,493.55882352941177,181.73529411764707,34,496.15384615384613,137.23076923076923,13,498.42105263157896,97.78947368421052,19
372,SI266220200309225433,4,0,438.75,303.1875,16
373,SI266220200309225433,5,0,339.2,37.0,10
374,SI266220200309225433,6,0,437.47058823529414,379.7647058823529,17
375,SI266220200309225433,7,360,20.289902280130292,135.78501628664495,614,268.0813953488372,125.4186046511628,86,418.6787330316742,148.88235294117646,221
376,SI266220200309225433,8,0,
377,SI266220200309225433,9,51,92.0,253.71428571428572,7,111.33333333333333,498.1904761904762,21,167.0,450.5833333333333,36,337.87719298245617,453.4561403508772,57,338.6,498.2,5
378,SI266220200309225433,10,0,115.14285714285714,0.8571428571428571,28,338.1666666666667,0.8333333333333334,6
379,SI266220200309225433,11,0,
380,SI266220200309225433,12,0,239.1818181818182,301.72727272727275,11
381,SI266220200309225433,13,0,
382,SI266220200309225433,14,0,
383,SI266220200309225433,15,0,
384,SI266220200309225433,0,0,
385,SI266220200309225433,1,0,274.6,43.8,5
386,SI266220200309225433,2,0,
387,SI266220200309225433,3,1804,343.4684684684685,124.70270270270271,222,481.71959026888607,158.36107554417413,781,450.9166666666667,94.66666666666667,12,498.3,97.6,10
388,SI266220200309225433,4,0,271.4516129032258,366.5806451612903,31,434.36842105263156,384.10526315789474,38
389,SI266220200309225433,5,0,
390,SI266220200309225433,6,0,274.27272727272725,449.09090909090907,11,437.7692307692308,464.7692307692308,13
391,SI266220200309225433,7,426,16.663513513513514,145.11891891891892,740,268.6470588235294,152.7941176470588,34,406.7469879518072,175.80722891566265,83
392,SI266220200309225433,8,0,498.1,354.1,10
393,SI266220200309225433,9,0,141.94444444444446,498.125,72,252.88235294117646,447.3529411764706,34,252.58333333333334,498.4166666666667,12,497.8333333333333,498.1666666666667,6
394,SI266220200309225433,10,141,147.8421052631579,6.2894736842105265,152,251.625,0.625,8,327.44897959183675,32.13265306122449,98,497.0,0.8571428571428571,7
395,SI266220200309225433,11,0,
396,SI266220200309225433,12,0,0.625,353.375,8,47.26923076923077,366.78205128205127,78,151.52941176470588,299.94117647058823,17,232.2549019607843,385.19607843137254,51
397,SI266220200309225433,13,0,
398,SI266220200309225433,14,0,
399,SI266220200309225433,15,0,
400,SI266220200309225433,0,0,
401,SI266220200309225433,1,0,
402,SI266220200309225433,2,0,498.0,250.22222222222223,9
403,SI266220200309225433,3,2998,324.3018867924528,151.73584905660377,106,361.85714285714283,98.5,70,482.89473684210526,140.08049535603715,323
404,SI266220200309225433,4,0,165.57142857142858,337.14285714285717,14,188.83333333333334,346.8333333333333,6,358.02564102564105,384.15384615384613,39
405,SI266220200309225433,5,0,
406,SI266220200309225433,6,0,0.8,250.6,5,166.0,418.0,13,353.6190476190476,465.23809523809524,42
407,SI266220200309225433,7,766,12.96822429906542,128.33457943925234,535,174.63636363636363,138.13636363636363,44,212.25,112.25,8,212.72727272727272,152.1818181818182,11,236.8,159.93333333333334,15,264.23893805309734,111.33185840707965,226,261.125,167.75,16,395.61756373937675,144.342776203966,353
408,SI266220200309225433,8,0,450.11764705882354,337.70588235294116,17,497.7391304347826,353.04347826086956,23,497.625,314.875,8
409,SI266220200309225433,9,47,105.52577319587628,495.5257731958763,97,159.24324324324326,450.2162162162162,37,283.6825396825397,497.984126984127,63,335.09090909090907,446.27272727272725,22
410,SI266220200309225433,10,86,119.34615384615384,1.6346153846153846,104,269.4495798319328,22.281512605042018,238,496.6666666666667,1.6666666666666667,9
411,SI266220200309225433,11,0,
412,SI266220200309225433,12,0,9.285714285714286,357.1904761904762,21,153.79166666666666,385.5833333333333,24
413,SI266220200309225433,13,0,
414,SI266220200309225433,14,0,
415,SI266220200309225433,15,0,
416,SI266220200309225433,0,0,
417,SI266220200309225433,1,0,
418,SI266220200309225433,2,0,
419,SI266220200309225433,3,2380,329.45303867403317,118.58563535911603,181,384.8333333333333,167.33333333333334,6,484.8979591836735,135.91836734693877,294
420,SI266220200309225433,4,0,351.2,298.4,5
421,SI266220200309225433,5,0,
422,SI266220200309225433,6,0,165.95238095238096,414.7142857142857,21,350.42857142857144,382.0,7
423,SI266220200309225433,7,78,1.6732673267326732,137.73267326732673,202,193.9308176100629,125.01886792452831,159,350.8536585365854,102.21951219512195,41
424,SI266220200309225433,8,0,60.6,329.8,5,472.25,323.25,8,497.5,316.96153846153845,26,497.77777777777777,353.55555555555554,9
425,SI266220200309225433,9,49,75.03937007874016,478.0866141732283,127,113.10810810810811,498.2972972972973,37,251.04761904761904,464.64285714285717,84,323.5,498.14285714285717,14,497.7142857142857,462.85714285714283,7
426,SI266220200309225433,10,0,110.88372093023256,0.8837209302325582,43,271.53125,0.9375,32,336.75,0.875,8,498.0,396.0,5
427,SI266220200309225433,11,0,
428,SI266220200309225433,12,0,0.8823529411764706,326.47058823529414,17
429,SI266220200309225433,13,0,
430,SI266220200309225433,14,0,
431,SI266220200309225433,15,0,
432,SI266220200309225433,0,0,
433,SI266220200309225433,1,0,
434,SI266220200309225433,2,0,451.1666666666667,223.83333333333334,6,498.0,230.54545454545453,44
435,SI266220200309225433,3,5697,286.93333333333334,136.86666666666667,15,362.9574468085106,130.69148936170214,94,489.1210762331838,127.60089686098655,223
436,SI266220200309225433,4,0,354.75,298.25,8
437,SI266220200309225433,5,0,31.0,464.2857142857143,7
438,SI266220200309225433,6,1,7.254545454545455,234.74545454545455,55,222.73684210526315,222.1578947368421,19,351.9047619047619,379.95238095238096,21
439,SI266220200309225433,7,2688,14.940959409594097,135.11439114391143,271,260.9,93.9,10,358.90625,94.53125,64,394.7142857142857,184.57142857142858,7,428.7142857142857,181.57142857142858,7
440,SI266220200309225433,8,0,497.6,313.8,5
441,SI266220200309225433,9,17,111.5,498.1,10,160.23076923076923,498.1923076923077,26,152.8,446.4,5,274.61290322580646,496.4193548387097,31,256.0425531914894,447.63829787234044,47,332.6,498.0,5
442,SI266220200309225433,10,8,107.16666666666667,0.75,12,163.27868852459017,10.98360655737705,61,250.8,0.6,5,282.94117647058823,1.0,17,334.8,1.0,5,339.7,35.8,10
443,SI266220200309225433,11,0,
444,SI266220200309225433,12,0,44.2,297.6,5
445,SI266220200309225433,13,0,
446,SI266220200309225433,14,0,
447,SI266220200309225433,15,0,
448,SI266220200309225433,0,0,
449,SI266220200309225433,1,0,
450,SI266220200309225433,2,0,
451,SI266220200309225433,3,2357,273.0,134.14285714285714,7,315.8,114.4,5,339.3333333333333,106.16666666666667,6,340.2,155.4,5,383.05172413793105,111.48275862068965,58,448.0,101.5,6,453.45,181.2,20,498.0740740740741,98.51851851851852,27,498.4117647058824,175.97058823529412,34
452,SI266220200309225433,4,0,437.46153846153845,300.61538461538464,13
453,SI266220200309225433,5,0,
454,SI266220200309225433,6,0,273.6923076923077,380.1923076923077,26,350.8,466.5,10,435.85,380.15,20
455,SI266220200309225433,7,607,5.8125,111.640625,64,0.5135135135135135,175.0810810810811,37,39.225806451612904,115.24193548387096,62,261.1923076923077,127.76923076923077,26,274.5,95.5,14,348.125,124.875,8,350.6666666666667,182.55555555555554,9,424.6666666666667,115.22222222222223,18,431.5,144.78571428571428,14
456,SI266220200309225433,8,0,
457,SI266220200309225433,9,146,56.857142857142854,481.2857142857143,7,112.0,498.10526315789474,19,161.95652173913044,498.17391304347825,23,165.2173913043478,452.3768115942029,69,335.5263157894737,455.00877192982455,114,337.3333333333333,498.22222222222223,9
458,SI266220200309225433,10,3,113.96551724137932,0.6551724137931034,29,162.0,1.0,17,256.14285714285717,0.8571428571428571,7,252.6346153846154,31.96153846153846,52,338.14285714285717,0.7142857142857143,7
459,SI266220200309225433,11,0,
460,SI266220200309225433,12,0,57.833333333333336,299.25,12,152.1578947368421,384.7105263157895,38
461,SI266220200309225433,13,0,
462,SI266220200309225433,14,0,
463,SI266220200309225433,15,0,
464,SI266220200309225433,0,0,
465,SI266220200309225433,1,0,
466,SI266220200309225433,2,0,498.14285714285717,170.5,14
467,SI266220200309225433,3,1802,278.14814814814815,130.77777777777777,27,317.11764705882354,146.58823529411765,17,360.19795918367345,128.01020408163265,490,481.1643433602348,146.42773294203963,1363
468,SI266220200309225433,4,0,437.64285714285717,381.7857142857143,14
469,SI266220200309225433,5,1,366.73333333333335,240.6,15
470,SI266220200309225433,6,0,1.0,170.9,20,167.23809523809524,414.85714285714283,21,275.25,446.625,8,438.0,463.6842105263158,19
471,SI266220200309225433,7,450,15.954970760233918,136.30116959064327,1710,168.03571428571428,131.85714285714286,28,262.59139784946234,147.56989247311827,93,349.3333333333333,109.83333333333333,6,420.87179487179486,149.6996336996337,273
472,SI266220200309225433,8,0,450.85714285714283,334.85714285714283,21,498.0,353.5,6
473,SI266220200309225433,9,34,59.68571428571428,482.48571428571427,35,110.4054054054054,498.1081081081081,37,166.38095238095238,498.14285714285717,21,337.5,498.4,10
474,SI266220200309225433,10,110,110.22448979591837,1.0204081632653061,49,166.82926829268294,7.439024390243903,41,338.1969696969697,19.803030303030305,66
475,SI266220200309225433,11,0,
476,SI266220200309225433,12,0,58.333333333333336,369.55555555555554,18,238.1818181818182,385.0,22
477,SI266220200309225433,13,0,
478,SI266220200309225433,14,0,
479,SI266220200309225433,15,0,
480,SI266220200309225433,0,0,
481,SI266220200309225433,1,0,378.45454545454544,31.636363636363637,11
482,SI266220200309225433,2,0,471.5257352941176,190.65441176470588,272
483,SI266220200309225433,3,3654,292.0,122.5,6,348.6734693877551,158.66326530612244,98,354.3181818181818,100.77272727272727,44,486.14126394052045,130.98884758364312,807
484,SI266220200309225433,4,0,269.62068965517244,370.0,29,353.375,386.375,8
485,SI266220200309225433,5,0,
486,SI266220200309225433,6,0,12.037914691943127,177.48815165876778,211,18.0,133.21052631578948,19,236.83333333333334,442.8333333333333,6,263.45454545454544,450.6363636363636,11
487,SI266220200309225433,7,1821,10.647607934655776,136.72462077012835,857,238.40217391304347,110.75,92,261.6142857142857,164.57142857142858,70,367.20512820512823,118.2051282051282,39,353.7142857142857,183.14285714285714,7,401.6666666666667,106.53333333333333,15,438.7142857142857,93.57142857142857,7,440.0,158.71428571428572,7
488,SI266220200309225433,8,0,497.6666666666667,351.77777777777777,18,498.0,315.5,6
489,SI266220200309225433,9,0,105.81818181818181,461.3181818181818,22,127.61818181818182,498.27272727272725,55,254.5,498.0,10,312.46875,498.0,32
490,SI266220200309225433,10,96,131.9264705882353,7.730392156862745,204,289.9298245614035,1.0526315789473684,57,269.7808219178082,34.73972602739726,73,497.375,2.0625,16
491,SI266220200309225433,11,0,131.16666666666666,129.16666666666666,6
492,SI266220200309225433,12,0,0.7692307692307693,349.0,13,49.70967741935484,370.19354838709677,31,150.4,298.8,5,166.125,268.875,8
493,SI266220200309225433,13,0,
494,SI266220200309225433,14,0,3.0,2.4444444444444446,9
495,SI266220200309225433,15,0,
496,SI266220200309225433,0,0,
497,SI266220200309225433,1,0,
498,SI266220200309225433,2,0,
499,SI266220200309225433,3,2839,338.12738853503186,124.7452229299363,314,484.73994638069706,142.30831099195711,373
500,SI266220200309225433,4,0,352.0,381.1489361702128,47
501,SI266220200309225433,5,0,
502,SI266220200309225433,6,0,165.4,413.8,5,277.0,378.0,7,351.14814814814815,459.31481481481484,54,439.8888888888889,378.1111111111111,9
503,SI266220200309225433,7,271,6.214953271028038,131.9688473520249,321,216.49372384937237,134.23012552301256,239,369.1443298969072,171.70103092783506,194,429.0444444444444,94.5111111111111,45,439.5,131.0,6
504,SI266220200309225433,8,0,497.87931034482756,332.8448275862069,58
505,SI266220200309225433,9,52,99.8343949044586,493.0191082802548,157,104.27272727272727,462.45454545454544,11,170.11111111111111,446.3333333333333,9,275.5151515151515,496.25252525252523,99,339.77777777777777,446.5,18,498.0,498.0,5
506,SI266220200309225433,10,46,117.76,2.02,100,261.75418994413405,13.363128491620111,179,498.125,1.75,8,498.0,396.0,5
507,SI266220200309225433,11,0,
508,SI266220200309225433,12,0,0.8070175438596491,337.1929824561403,57,150.9672131147541,371.39344262295083,61
509,SI266220200309225433,13,0,
510,SI266220200309225433,14,0,2.7777777777777777,1.3333333333333333,9
511,SI266220200309225433,15,0,
512,SI266220200309225433,0,0,
513,SI266220200309225433,1,0,
514,SI266220200309225433,2,0,
515,SI266220200309225433,3,2713,311.26262626262627,116.33333333333333,99,374.25,162.25,20,454.17391304347825,184.2608695652174,23,482.5357142857143,99.28571428571429,56,498.34722222222223,166.91666666666666,72
516,SI266220200309225433,4,0,
517,SI266220200309225433,5,0,
518,SI266220200309225433,6,0,166.0,413.29411764705884,17,276.8,451.4,5,352.72727272727275,379.95454545454544,22,439.0,467.5,6
519,SI266220200309225433,7,717,5.511111111111111,98.86666666666666,45,9.48936170212766,168.8404255319149,94,170.6153846153846,125.8974358974359,39,212.8,110.4,5,263.53333333333336,148.73333333333332,30,360.7837837837838,99.22972972972973,74,375.6666666666667,184.33333333333334,12,433.93548387096774,176.09677419354838,31,439.63157894736844,125.84210526315789,19
520,SI266220200309225433,8,0,497.7142857142857,314.57142857142856,7
521,SI266220200309225433,9,59,60.09090909090909,479.8484848484849,33,160.59259259259258,498.2962962962963,27,255.76315789473685,451.30263157894734,76,252.0,498.3333333333333,9
522,SI266220200309225433,10,0,164.0,5.844444444444444,45,251.28571428571428,0.5714285714285714,7,338.8888888888889,1.1111111111111112,9,338.95,34.6,20
523,SI266220200309225433,11,0,
524,SI266220200309225433,12,0,0.6666666666666666,314.5,6
525,SI266220200309225433,13,0,
526,SI266220200309225433,14,0,
527,SI266220200309225433,15,0,
528,SI266220200309225433,0,0,
529,SI266220200309225433,1,0,
530,SI266220200309225433,2,0,498.05128205128204,218.56410256410257,39
531,SI266220200309225433,3,2807,286.05,123.1,20,315.75,114.125,8,377.659793814433,122.04123711340206,97,450.4,183.2,5,497.7621359223301,142.98058252427185,206
532,SI266220200309225433,4,0,
533,SI266220200309225433,5,0,
534,SI266220200309225433,6,0,1.0,213.45,40,36.73913043478261,218.47826086956522,23,271.6666666666667,379.6666666666667,15,425.6,175.8,5,433.3225806451613,379.6774193548387,31
535,SI266220200309225433,7,1022,12.43525179856115,140.55395683453239,278,269.13432835820896,104.1044776119403,67,269.1111111111111,165.11111111111111,9,375.44736842105266,180.8684210526316,38,418.48571428571427,102.14285714285714,70,390.0,132.5,6
536,SI266220200309225433,8,0,
537,SI266220200309225433,9,151,128.4,454.8,5,157.85714285714286,498.14285714285717,21,160.14754098360655,449.5081967213115,61,325.96774193548384,447.6774193548387,93,334.1818181818182,498.0,11
538,SI266220200309225433,10,0,161.5,1.0,18,329.36842105263156,1.0,19
539,SI266220200309225433,11,0,
540,SI266220200309225433,12,0,
541,SI266220200309225433,13,0,
542,SI266220200309225433,14,0,
543,SI266220200309225433,15,0,
544,SI266220200309225433,0,0,
545,SI266220200309225433,1,0,
546,SI266220200309225433,2,0,
547,SI266220200309225433,3,1383,331.59139784946234,107.95698924731182,93,365.46527777777777,146.65972222222223,144,482.3686274509804,121.47058823529412,510
548,SI266220200309225433,4,0,
549,SI266220200309225433,5,0,
550,SI266220200309225433,6,0,
551,SI266220200309225433,7,203,16.44559585492228,142.76313841598815,1351,218.08,108.44,25,264.2085308056872,140.3601895734597,211,353.375,164.125,8,423.56777493606137,140.9539641943734,391,381.7142857142857,165.28571428571428,7
552,SI266220200309225433,8,0,498.0,353.0,5
553,SI266220200309225433,9,42,56.46153846153846,482.6923076923077,13,112.21212121212122,498.1818181818182,33,168.5,498.3333333333333,6
554,SI266220200309225433,10,0,111.625,0.65625,32,168.83333333333334,0.8333333333333334,6
555,SI266220200309225433,11,0,
556,SI266220200309225433,12,0,
557,SI266220200309225433,13,0,163.16666666666666,285.1666666666667,6
558,SI266220200309225433,14,0,
559,SI266220200309225433,15,0,
560,SI266220200309225433,0,0,
561,SI266220200309225433,1,0,
562,SI266220200309225433,2,0,
563,SI266220200309225433,3,3273,292.2,122.6,5,350.53684210526313,159.1578947368421,95,456.7283950617284,112.30864197530865,81,488.0,160.57553956834533,139
564,SI266220200309225433,4,0,266.73809523809524,367.7738095238095,84,432.0952380952381,385.3968253968254,63
565,SI266220200309225433,5,0,
566,SI266220200309225433,6,0,273.5357142857143,449.64285714285717,28,351.8,378.9,10,437.05263157894734,465.57894736842104,19
567,SI266220200309225433,7,1776,1.6,93.4,5,11.160220994475138,147.19337016574585,181,272.53333333333336,166.36666666666667,30,351.0,96.14285714285714,14,429.1621621621622,181.72972972972974,37
568,SI266220200309225433,8,0,498.0,352.3333333333333,9
569,SI266220200309225433,9,13,131.11428571428573,498.18095238095236,105,252.31578947368422,446.0,19,266.2964824120603,482.39195979899495,199
